Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|classYear
21990232559922|7946|2004
21990232561675|5047|2000
24189255815697|5047|2006
24189255818995|1990|2004
24189255819527|2830|2003
26388279067426|5982|2007
26388279067479|4845|2006
26388279071238|6801|2005
26388279073614|1598|2006
28587302323373|7893|2002
28587302324426|6482|2002
28587302325670|2694|2008
28587302329250|5948|2011
28587302331110|5046|2000
30786325578320|6541|2002
30786325579648|2427|2007
30786325581360|3008|2001
30786325581695|3014|2002
30786325582444|2989|2001
30786325583846|5235|2010
30786325585383|2208|2003
30786325587674|3007|2009
32985348836700|6123|2007
32985348837383|1633|2006
32985348839443|5984|2004
32985348842657|2189|2002
32985348843666|5983|2003
32985348843854|1984|2009
609|3012|2007
3949|5263|2006
5869|4968|2003
5891|5980|2009
6878|1974|2005
9017|7901|2008
10378|6166|2000
2199023255940|3006|2004
2199023258111|4596|2008
2199023258912|6424|2001
2199023260930|5158|2002
4398046512486|1980|2005
6597069770838|2942|2006
6597069771482|2208|2007
6597069772090|4512|2003
6597069772689|1812|2003
6597069774862|5981|2005
6597069776133|3015|2004
8796093022821|5039|2004
8796093027216|6486|2003
8796093027771|6391|2007
8796093028983|1644|2000
8796093031546|5501|2008
10995116278976|4512|2003
10995116280116|6604|2004
10995116280534|3010|2010
10995116282466|5878|2009
10995116288280|6166|2003
13194139533927|2208|2003
13194139534915|2205|2008
13194139543488|1803|2010
13194139543766|3011|1998
13194139544214|2644|2002
15393162789090|7896|2006
15393162789575|7899|2002
15393162792584|4672|2005
15393162795758|5950|2002
15393162798156|2210|2001
15393162799044|3008|2008
15393162799498|4589|2006
17592186047298|6803|2004
17592186047972|5646|2008
17592186049357|3010|2001
17592186050758|3013|2000
17592186050859|3011|2004
17592186050969|2205|2008
17592186052326|5525|2006
17592186054391|5889|1999
19791209301217|7946|2004
19791209303580|2831|2003
19791209306394|5047|2005
19791209307974|2216|2002
19791209309182|5981|2007
21990232561104|3898|1999
21990232562936|3014|2004
21990232563274|5051|2002
21990232565337|6198|2009
21990232565586|3014|2009
21990232565844|5239|2002
24189255814450|7951|2002
24189255815662|3009|2007
24189255817132|5263|2009
24189255817451|1853|2007
24189255819964|1959|2003
24189255820147|2214|2007
24189255820428|5000|1999
24189255821963|2214|2003
26388279067159|2554|2004
26388279067562|3006|2000
26388279068775|5522|2002
26388279072962|2233|2004
28587302323268|3007|2003
28587302324596|5267|2002
28587302326977|5044|2008
28587302329931|2207|2002
28587302331922|5040|2006
28587302332636|2291|2009
30786325579529|2485|2007
30786325579799|6618|2003
30786325582087|5270|2006
30786325583277|5175|2004
30786325587163|4991|2008
30786325587996|2182|2001
32985348835525|4947|1999
32985348837431|1869|2001
32985348844276|5000|2003
3764|5265|2000
5536|6205|2002
8653|3011|2009
9086|1980|2008
2199023256351|2214|2002
2199023264146|2171|2000
2199023265755|4518|2004
4398046511185|5042|2002
4398046520124|6803|1999
6597069771824|2644|2010
6597069772469|6438|1998
6597069773779|5987|2007
8796093025994|2451|2001
8796093032496|3014|2004
10995116278925|4751|1999
10995116279661|6396|2004
10995116281153|1990|2010
10995116284352|6474|2007
10995116286366|1853|2000
13194139533588|2694|2010
13194139534548|2214|2000
13194139536934|2389|2010
13194139538825|3009|2008
13194139538959|5980|2007
13194139541730|2205|2008
13194139542118|1612|2003
15393162790438|2943|2008
15393162790462|4176|2008
15393162793136|3014|2001
15393162794737|2389|1998
15393162794832|2212|2006
15393162796104|2205|2007
15393162797069|2208|2004
17592186048873|5145|2010
17592186049053|4750|2006
17592186050605|5980|2002
17592186053049|2207|2007
17592186054527|3007|2003
17592186054713|1960|2007
19791209301102|6432|2003
19791209303405|7898|2002
19791209303757|2648|2002
19791209305217|5268|2003
19791209305295|2831|2002
19791209305515|6151|2001
19791209310581|2211|2005
21990232555771|5146|2005
21990232556263|2697|2000
21990232559829|6797|2008
21990232560892|3007|2005
21990232562516|2942|1999
21990232565727|6165|2002
21990232566199|4945|2000
24189255813517|1580|2006
24189255815682|2559|2000
26388279067862|4597|2004
26388279069766|2206|2008
26388279071427|3012|2005
26388279071645|2214|2003
26388279071948|3012|2007
26388279076487|2212|1999
26388279076989|1597|2004
26388279077293|3008|2002
28587302324835|6802|2007
28587302324954|2206|2004
28587302325298|1596|2002
28587302327686|4750|2004
28587302330066|5143|2002
28587302331250|1609|2006
28587302332134|3013|2008
30786325578075|2211|2003
30786325579731|2653|2004
30786325581633|2210|2004
30786325582894|7878|2003
32985348834655|5047|2002
32985348836204|4973|2008
32985348836215|5982|2003
32985348838149|5034|2005
32985348838365|2205|2005
32985348841418|2949|2008
32985348842097|3015|2003
32985348843116|6110|2009
32985348843759|5142|2009
32985348843821|5521|2008
4428|1960|2010
5054|2209|2009
5080|3014|1999
7309|1955|2003
8048|2387|2001
9259|2214|2005
2199023258028|5272|2002
2199023258944|2563|2000
2199023261361|4750|2003
2199023261598|1578|2003
2199023261914|4648|2011
2199023263845|5268|2009
2199023264180|4518|2009
2199023265508|6434|2001
4398046511241|2180|2003
4398046511592|5046|1999
4398046516369|1640|2002
4398046520819|1980|2003
6597069767274|3010|1999
6597069767432|3015|2008
6597069772009|2489|2005
8796093022449|2827|2005
8796093028403|6624|2006
8796093030309|6164|2003
8796093031604|2696|2007
10995116281668|2555|2004
10995116282060|6388|2003
13194139534161|2490|2005
13194139535092|4670|2002
13194139535970|2233|2005
13194139539314|6801|1998
13194139540637|1584|2006
13194139542623|6149|2007
15393162796544|2226|2006
15393162798925|5530|2003
17592186045408|5271|2010
17592186046392|2376|2006
17592186050346|5426|2006
17592186051200|4991|2007
17592186052424|6485|2007
19791209300634|5271|2002
19791209304350|1578|2007
21990232555524|7936|2007
21990232555958|1953|2009
21990232560137|2860|2004
21990232560533|2206|2008
24189255814002|7899|2008
24189255815731|4514|2009
24189255819037|2211|2010
24189255819389|1980|2007
26388279067581|1949|2000
26388279068427|1853|2007
26388279069919|3006|2000
28587302322870|5141|2002
28587302328048|5944|1999
28587302330244|7898|2002
28587302330869|5167|2003
28587302332703|2212|2006
30786325577977|5148|2000
30786325578245|2979|2006
30786325579401|5189|2003
30786325579579|6165|2006
30786325585405|5046|2008
30786325586480|2645|2005
30786325588303|5868|2005
32985348834423|1858|2005
32985348834483|2694|2000
32985348835137|2455|2005
32985348837651|7953|2011
32985348842365|7441|2001
32985348844073|2431|2003
3412|2209|2004
4688|3007|2002
9116|5192|2003
10026|4993|2010
2199023263464|6673|1999
2199023266342|1981|2002
4398046511672|6151|2007
4398046519584|5264|2006
4398046520863|2209|2008
4398046521187|4962|2001
6597069773595|2211|2001
6597069774392|2361|2003
8796093023470|2180|1999
8796093024887|3013|2009
8796093025295|2383|2007
8796093026593|3006|2008
8796093027367|3006|2010
8796093027697|2212|2009
8796093028566|2557|2003
8796093029289|3014|2005
8796093031927|1594|2000
10995116281653|2483|2009
10995116282283|6490|2008
10995116283884|2214|2006
10995116283995|3010|2007
10995116284616|6620|2007
10995116285880|1855|2000
10995116286417|2488|2005
10995116286485|5529|2003
10995116288540|2207|2002
13194139533606|3006|1999
13194139535090|1869|2003
13194139537266|2924|2006
13194139540566|1857|2004
15393162789204|3012|2008
15393162794006|5000|2002
17592186049792|2207|2008
19791209305728|4516|2002
19791209305754|1637|2011
19791209308424|5039|2007
19791209309027|3014|2006
21990232556252|5494|2004
21990232556376|3008|2007
21990232557764|1851|2002
21990232561110|2214|2007
21990232562389|6675|2006
21990232563471|2208|2004
24189255812896|2207|2005
24189255815444|3014|2004
24189255816564|5145|2008
24189255816694|2699|2008
24189255821247|5892|2001
26388279069885|2650|2000
26388279070536|6801|2000
26388279073359|4952|2009
26388279075797|5226|2009
26388279075837|3339|1998
26388279075953|1576|2005
28587302325046|1955|2006
28587302326304|1980|2008
28587302328000|4591|2005
28587302328379|5268|2005
30786325585148|2212|2002
30786325585782|4751|2007
32985348833329|3008|2002
32985348837226|3013|2006
32985348837631|4996|2006
32985348838449|1640|2002
32985348840568|5141|2000
32985348840628|3011|2007
32985348842585|2208|2001
32985348842700|4956|2006
3454|2206|2002
6551|3012|2011
6666|2305|2005
8340|4954|2007
8911|5271|2009
10169|6558|2007
2199023255688|5987|2001
2199023259578|6005|2007
2199023262559|5264|2000
2199023263276|4991|2006
2199023265089|5220|2002
4398046513546|6617|1999
4398046515841|6148|2007
4398046516662|2485|2004
4398046517049|5039|2005
4398046518814|3464|2009
4398046520210|6482|2003
8796093024675|5987|2005
8796093024734|2208|2002
8796093025783|2207|2009
8796093025992|5525|2006
8796093026599|2233|2010
8796093026684|6385|1999
8796093027956|6301|2006
8796093029585|6798|2003
8796093030681|4953|2003
8796093032603|2802|2011
10995116280592|5272|2002
10995116285549|6492|2004
10995116285981|3203|2006
10995116286514|6496|2009
10995116288279|6569|2008
13194139533482|1855|2001
13194139535801|1809|2008
13194139537695|1976|2005
13194139540763|2209|2008
13194139542018|6886|2003
15393162791624|6168|1999
15393162794693|2690|2004
15393162796078|1639|2002
15393162798018|2211|2008
17592186044439|6797|2009
17592186045497|4864|2003
17592186047786|2831|2005
17592186050313|2441|2000
19791209300504|6346|2005
19791209302776|1850|2006
19791209304149|3007|2001
19791209305995|5038|2009
19791209307970|5043|2000
21990232556429|2834|2006
21990232556761|2213|2001
21990232558091|1953|2003
21990232560628|2425|2002
21990232561749|2208|2007
21990232564228|5045|2007
24189255811171|2206|2000
24189255812001|2383|2004
24189255812047|1575|2001
24189255817250|1851|2003
24189255817889|2397|1999
24189255820403|7941|2002
24189255821585|5529|2008
26388279068220|2210|2007
26388279069792|6554|2006
26388279070635|1972|2007
26388279071097|3013|2004
26388279073632|3011|2005
26388279077606|5141|2003
28587302323136|5988|2008
28587302327292|3009|1999
30786325579297|3434|2004
30786325579880|2208|2001
30786325584507|6476|2001
30786325585356|3007|2006
32985348838704|5983|2008
32985348840352|5145|2000
32985348843592|2208|2007
35184372095818|4941|2003
4231|2211|2007
7096|4751|2007
8224|2210|2003
8360|5140|2001
10469|3008|2008
2199023256524|5986|2004
2199023261129|4320|2001
2199023265853|4669|2001
4398046513850|4115|2007
4398046518699|5263|1999
6597069766720|2387|2002
6597069771169|2827|2007
6597069773202|5041|2003
6597069773711|1849|2000
6597069774941|6541|2002
6597069777255|3013|2007
8796093025552|3011|2004
8796093025833|3012|2005
8796093027636|4968|2005
8796093028937|4991|2002
8796093030543|1977|2003
8796093031436|3014|2003
8796093032083|4745|2007
8796093033182|5809|2007
10995116278525|2206|2001
10995116279564|5801|2007
10995116280727|1850|2003
10995116281228|1576|2010
10995116281470|4742|2005
10995116282686|5800|2002
10995116282906|2963|1998
10995116284483|7894|2007
10995116285581|2206|2005
10995116286908|1800|2009
13194139535456|2208|2000
13194139536407|2485|2000
13194139539727|2211|2009
15393162790223|6392|2004
15393162792052|2214|2002
15393162794059|6801|2001
15393162794148|6644|2003
15393162795412|2945|2006
15393162795869|6800|2004
15393162798084|5251|2000
15393162799013|2211|2010
17592186049675|5269|2006
17592186054056|3007|2001
19791209300317|1980|2007
19791209302942|2211|2000
19791209309133|6394|2008
21990232558899|3013|2008
21990232560925|6797|2002
21990232562562|1609|1999
21990232563951|1857|2008
21990232565448|7873|2008
24189255811277|2207|2008
24189255813215|2208|2002
24189255814068|2830|2002
24189255818088|3007|2005
24189255819642|3011|2000
24189255820235|5045|2005
26388279067108|2178|2003
26388279067637|2211|2008
26388279068526|2056|2002
26388279070049|2210|1999
26388279070463|4991|2003
26388279075169|2231|2006
28587302322530|1639|2000
28587302322548|5141|2008
28587302325381|6805|2008
28587302326571|7943|2002
28587302327355|5504|2003
28587302328644|5047|2004
28587302330919|6173|2000
28587302332758|5047|2007
30786325586752|6197|2005
30786325588071|5530|2000
32985348833478|5668|2005
32985348835870|2381|2004
32985348836100|4951|2008
32985348837922|1990|2005
32985348840473|2382|2005
32985348840649|1584|2006
683|1853|2006
1885|1627|2007
2197|2210|2004
4242|5501|2005
10976|6798|1999
2199023256776|3015|2009
2199023257889|1582|2008
2199023262570|6306|2007
2199023262967|2205|2000
2199023264816|4515|2010
4398046511180|6199|2011
4398046512001|2211|2006
4398046514056|5988|2005
4398046518617|2209|2005
6597069768951|2207|2006
6597069770557|2428|2001
6597069770766|5804|2001
6597069772519|5047|2002
6597069772855|2211|2001
6597069774731|5266|2001
6597069776856|5489|2002
8796093023237|6673|2007
8796093023668|3013|2011
8796093028707|5985|2011
8796093030033|5525|2005
8796093030089|2947|2004
8796093030786|5173|2003
8796093031587|3010|2012
8796093031963|5038|2002
10995116278236|2213|2006
10995116278308|6172|2004
10995116280061|2211|2004
10995116280491|3008|2002
10995116280563|3008|2006
10995116281656|1576|2009
10995116282924|3013|2000
10995116284775|5044|2000
13194139534270|3014|2000
13194139535418|5272|2009
13194139536622|1583|2006
13194139536898|4746|2001
13194139537754|4742|2006
13194139539046|5267|2008
13194139542549|5183|2005
13194139543715|5525|2006
15393162790639|2211|2002
15393162791608|5234|2002
15393162799202|3008|2001
17592186045573|3012|2002
17592186049718|7896|2004
17592186051749|1856|2006
17592186055199|4514|2010
17592186055305|5269|2001
19791209304995|2207|2005
19791209305432|1985|2004
19791209306204|2827|2006
19791209308102|6543|2010
21990232556847|4518|2005
21990232561701|5425|2007
21990232561810|3014|1999
24189255813553|2432|2007
24189255815856|2211|2008
26388279067378|3010|2000
26388279069224|4514|2006
26388279072197|7899|2009
28587302323701|5522|2005
28587302323855|5984|2007
28587302327709|2440|2003
28587302330275|2211|2000
28587302330999|5183|2003
28587302332692|5042|2005
28587302332943|6169|2002
30786325578608|5263|2003
30786325578896|2206|2001
30786325580290|3015|1999
30786325584023|3009|2003
32985348836085|3014|2002
32985348838643|2212|1999
32985348840337|5001|2004
32985348840881|5042|2006
32985348842515|1611|2008
32985348843380|7872|2007
2472|4942|2006
4353|7901|2004
8504|2989|2003
9332|3010|2006
2199023258328|3013|2003
2199023258582|5980|2004
2199023259693|3009|2006
2199023260059|5987|2007
2199023263556|1959|2012
2199023266494|4581|2003
4398046513456|3006|2005
4398046513876|4438|2003
4398046516004|3014|2000
4398046517414|1583|2009
4398046517772|6803|1999
4398046517959|4592|2004
4398046518117|1810|2009
4398046521869|7947|2008
6597069769082|5803|2004
8796093023234|7894|2002
8796093031986|5269|2005
8796093032443|2212|2008
10995116278835|2211|2003
10995116279118|2832|2000
10995116283342|7901|2004
10995116284143|7900|2005
10995116286288|2211|2001
10995116287647|6432|2002
10995116288556|2210|2001
13194139536097|4991|2008
13194139536362|2173|2003
13194139538251|5047|2007
13194139539021|7249|2005
13194139541111|5265|2001
13194139542580|3006|2006
15393162789859|2209|2004
15393162791580|4512|2005
15393162791892|2646|1998
15393162797529|1962|2001
15393162798806|6485|2004
15393162799725|1975|2007
17592186045229|5458|2004
17592186047843|5148|2008
17592186050081|5044|2006
17592186050385|6303|2003
17592186050912|5980|2009
17592186051080|2214|1999
17592186053645|1643|2000
19791209300454|5171|2003
19791209301312|1637|2006
19791209305891|7897|2004
19791209306055|2205|2004
19791209308413|7943|2003
21990232556903|2209|2002
21990232563645|2209|2005
24189255811663|1962|2010
24189255813121|4695|2010
24189255814865|3010|2003
24189255817294|4099|2006
26388279071143|6392|2004
26388279072696|2210|2000
26388279072835|1580|2002
26388279073335|2831|2007
26388279073478|4746|2006
26388279076505|2434|2004
26388279076608|5982|2001
28587302326845|4999|2003
28587302328597|3010|2002
28587302329744|6797|2001
28587302331392|6200|2009
30786325580233|2528|2003
30786325585488|5525|2005
30786325585625|2209|2008
30786325586646|3012|2006
30786325586837|5085|1999
30786325588443|1857|2008
32985348833404|6463|2005
32985348840590|6489|2004
2519|1978|2009
2199023256280|3014|2004
2199023262952|2214|2005
2199023263048|5988|2007
2199023266301|2979|2004
4398046515961|4181|2002
4398046518685|5191|2008
4398046520889|4744|2002
6597069770966|2454|2003
6597069771165|6150|2011
6597069772427|3014|2009
6597069773271|2214|2009
6597069777539|6165|2006
8796093022970|4454|2007
8796093026900|6480|2010
8796093028196|4745|2003
8796093033017|2832|2008
10995116281205|3014|2007
10995116282640|3015|2005
10995116282824|5263|2007
10995116283038|5987|2001
10995116285161|2211|2006
10995116286751|3012|2008
13194139533469|2212|2004
13194139534229|7952|2006
13194139535758|4743|2000
13194139544085|2829|2004
15393162789111|4985|2008
15393162796382|4811|2005
15393162797396|2644|2007
15393162798199|2452|2006
15393162798250|2210|2006
15393162799355|5047|2005
17592186045261|2447|2001
17592186046876|1856|2010
17592186048932|4745|2005
17592186049331|7897|2000
17592186053009|3010|2004
19791209300091|5503|2003
19791209301600|3013|2005
19791209302521|5526|2004
19791209303325|2977|2001
19791209303491|2984|2001
19791209304608|1577|2009
19791209309631|5046|2008
19791209309911|2205|2002
21990232556916|3006|2000
21990232557037|1980|2002
21990232557237|5153|2007
21990232558080|4749|2007
21990232560862|2207|2002
21990232563129|3008|2004
24189255818533|3013|2007
24189255820505|2429|2001
26388279067796|5983|2007
26388279072794|6804|2000
28587302322552|3013|2005
28587302324912|4746|2000
28587302325901|2214|2007
28587302327037|2351|2004
28587302328508|4751|2006
30786325581731|2213|2009
30786325583337|5237|2000
32985348837862|2732|2007
32985348844208|5986|2006
870|2945|2005
932|1850|2003
1077|5188|2000
4512|2390|2007
5277|5044|2003
6540|2207|2000
7318|4756|2000
9782|2214|2004
2199023256154|5523|2003
2199023256862|4845|2001
2199023257143|2987|2006
2199023259200|3008|2003
2199023259756|6801|2004
2199023263625|2716|2003
2199023264681|5530|2002
4398046511367|3013|2006
4398046512696|4515|2010
4398046513789|2210|2006
4398046515067|7894|2004
4398046515736|5522|2005
4398046518467|2210|2001
4398046518756|3007|2004
6597069767831|5527|2002
6597069768240|3012|2009
6597069770050|4939|2002
6597069770329|2978|2007
6597069771199|6395|2004
6597069771287|2521|1999
6597069775031|2213|2009
6597069775899|2835|2006
6597069776719|1811|2007
8796093027201|6799|2008
8796093027500|5272|2003
8796093027788|3006|2004
10995116279093|7897|2001
10995116280003|3013|2002
10995116282249|1980|2004
10995116283714|2212|2000
10995116286129|2835|2008
10995116287223|6803|2006
10995116287592|3006|2000
13194139533725|6552|2001
13194139538992|7945|2007
13194139542201|2206|2009
15393162789907|2833|2005
15393162793912|5983|2003
15393162797758|3008|2007
17592186046531|5982|2011
17592186051933|3006|2003
19791209300775|6798|2003
19791209301798|4592|2003
19791209303016|6432|2007
19791209304223|3013|2002
19791209305358|1851|2007
19791209305428|2946|2001
19791209308200|6392|2002
19791209310595|5042|2008
21990232556381|2652|2001
21990232559206|6473|2010
21990232563408|6392|2000
21990232564106|5096|2004
24189255816973|2210|2006
24189255817381|6435|2005
24189255817965|2210|2000
24189255819354|4593|2009
26388279069936|5947|1998
26388279074032|5269|2002
28587302325456|1853|2009
28587302326972|6537|2009
28587302329937|3007|2005
28587302330935|6675|2002
28587302332683|1855|2006
30786325580679|6476|1998
32985348833467|4575|2009
32985348834796|5530|2002
32985348835500|7893|2004
32985348835627|3014|2000
32985348837442|3792|2009
32985348839168|2518|2000
35184372097776|7899|2005
6006|2519|2008
8619|6798|2002
9112|5043|2004
2199023256219|6407|2004
2199023256872|2453|2007
2199023257187|5496|2006
2199023257598|1851|2007
2199023261993|2210|2005
2199023262332|4516|2006
2199023264600|6393|2009
4398046511177|2206|2002
4398046515114|4595|2002
4398046517081|2209|2002
4398046517489|2209|2008
4398046519458|7896|2004
4398046520243|4670|2007
6597069771224|6675|2005
6597069773399|3014|2008
6597069775252|2827|2007
8796093022995|2388|2007
8796093023990|7900|2011
8796093025694|2197|2007
8796093026140|5464|2004
8796093026638|1604|2003
8796093026957|4991|2005
8796093028401|5800|2009
8796093028644|3008|1999
8796093029671|7649|2005
8796093029869|2214|1998
8796093030032|2206|2002
8796093031165|2288|2004
10995116278496|4991|2001
10995116279287|4743|2008
10995116280255|4519|2004
10995116280333|4940|2009
10995116284286|2832|1999
10995116286165|6310|2000
10995116288378|6433|2006
13194139533493|2451|2004
13194139537478|6494|2000
13194139539442|2211|2004
13194139540010|6171|2007
15393162790403|2383|2006
15393162790406|3013|2004
15393162792041|1800|2003
15393162792913|1850|2002
15393162795346|6617|2003
15393162796687|7900|2009
15393162799483|1815|2003
17592186044737|2206|2008
17592186046507|2384|1998
17592186046896|1856|2006
17592186053773|1612|1999
17592186053914|2644|2007
17592186055103|3014|2004
19791209300579|5802|2006
19791209306662|4749|2008
19791209309291|2652|2005
21990232555794|5047|2003
21990232556990|2212|2002
21990232557450|1969|2004
21990232562501|6138|2008
21990232564961|1858|2001
21990232565908|5892|2008
24189255814269|5040|2003
24189255814958|6164|2010
24189255815418|1635|2000
24189255816377|5942|1999
24189255818755|1807|2003
24189255819859|2213|2004
24189255821376|1601|2003
26388279067442|2205|1999
26388279070189|2832|2007
26388279073449|2697|2007
28587302323213|2828|1998
28587302324409|2212|2006
28587302332016|4994|2011
30786325577905|5040|2003
30786325578887|1854|2007
30786325581260|3009|2006
30786325583232|7935|2004
30786325583279|6150|2008
30786325583880|5045|2001
30786325585162|3009|2006
30786325587465|4742|2006
32985348833378|3015|2007
32985348833975|3007|2003
32985348835207|2214|2003
32985348836143|2205|2002
32985348841709|5270|2006
35184372099627|5174|2008
768|1955|2007
2199023257864|3014|2007
2199023259690|5264|1999
2199023259808|6487|2002
2199023261336|2560|2011
2199023266406|7893|2002
4398046514664|2637|2005
4398046515436|1612|2006
4398046520482|7809|2006
4398046521944|2210|2001
6597069772109|5809|2001
8796093023346|5501|2010
8796093023550|2943|2001
10995116278625|2455|2006
10995116282360|2209|2009
10995116283068|7892|2006
10995116286206|2949|1999
10995116286387|1857|2002
10995116286677|3015|2006
10995116287504|3008|2007
13194139538644|2207|2005
13194139539611|2382|2004
13194139540581|3011|2007
13194139541026|4678|2000
13194139542065|1980|2002
15393162788866|4519|2008
15393162792433|4744|2005
15393162793611|4991|2007
15393162795476|4460|2011
15393162795641|2942|2005
15393162798456|1855|2005
17592186052322|5984|2011
19791209303335|5522|2002
19791209305299|7940|2000
19791209308983|4746|2003
19791209309652|3015|2000
21990232556528|3006|2007
21990232558882|2209|2001
21990232558996|1980|2008
21990232559975|1857|2008
21990232562685|7872|2002
21990232564508|5527|2001
21990232566391|7951|2009
24189255813332|1611|2009
24189255815321|7893|2004
24189255815540|2209|2004
24189255821441|1852|2009
26388279067054|6800|2010
26388279070254|5240|2004
26388279072276|5144|2003
28587302324200|7871|2002
28587302326386|6169|2009
28587302330273|2437|2005
30786325580851|7901|2001
30786325583502|5947|2007
30786325584202|4749|2005
30786325585826|6540|2008
32985348836290|6347|2007
32985348836696|5035|2007
32985348836893|5044|2002
32985348837831|5040|2003
32985348838157|4589|2008
35184372095973|3006|2009
345|2455|2005
3539|3008|2004
4558|6390|2006
4892|3006|2009
7916|4994|2004
9079|4747|2006
9162|1856|2006
2199023259931|6391|2006
2199023260264|5269|2010
2199023260581|5270|2004
2199023261095|5169|2006
2199023262513|3008|2006
2199023264826|2836|2005
4398046512397|3015|1998
4398046514443|4946|2008
4398046516196|1803|2004
4398046517181|5983|2009
4398046519071|5036|2009
6597069767242|7947|2007
6597069768524|3009|2007
6597069775214|4999|2008
6597069776246|4745|2006
8796093023825|5542|2007
8796093023919|5142|2005
8796093025675|2212|2002
8796093026558|6204|2001
8796093028168|2212|2009
8796093028301|1800|2003
8796093028606|5271|2006
10995116278336|1804|2002
10995116279273|7898|2009
10995116280686|3013|2011
10995116284898|3012|2007
10995116286055|5528|2005
10995116287150|6351|2003
13194139535620|2644|2006
15393162795047|5042|2007
17592186044729|5980|2003
17592186044994|2214|2008
17592186045212|3014|1998
17592186046524|2210|2003
17592186048450|6546|2001
17592186048467|5234|1999
17592186050916|5041|2005
17592186051440|6799|2006
17592186052187|6556|2011
19791209305942|3007|2008
19791209306868|2208|2003
19791209308504|2205|2004
21990232563271|3009|2003
21990232564040|4748|2006
21990232566380|2207|2006
24189255817018|3015|2003
24189255819379|2213|2003
24189255821418|3009|2009
26388279066948|1969|2004
26388279068495|2206|2003
26388279069959|3734|2007
26388279070830|2251|2007
26388279071172|4930|2003
26388279072666|4751|2001
26388279076145|3009|2005
28587302323385|3012|2008
28587302324213|5268|2000
28587302324910|6799|2009
28587302329195|4510|2006
28587302329575|2206|2009
28587302330270|5947|1999
28587302331530|3015|2010
28587302332601|2241|2003
32985348836025|4749|2005
32985348838797|2211|2004
32985348841162|3012|2007
32985348842827|6440|2004
32985348844077|2834|2002
35184372089449|6394|2006
35184372092050|2206|2011
1259|4968|2007
3748|2205|2007
3897|3006|2007
4417|4747|2010
5301|1808|1999
6632|6545|2006
7345|2208|2001
8013|2209|2004
8148|4516|2008
9803|5987|1999
10571|3011|2006
2199023256008|3011|2011
2199023257044|2387|2005
2199023259674|4748|2007
2199023259750|4518|2005
2199023260128|4967|2006
2199023260197|3011|2008
2199023263177|2213|2000
2199023264436|4745|2000
4398046517266|5861|2002
4398046519174|1864|2005
4398046519453|2212|2010
6597069767674|3012|2005
6597069768989|6666|2003
6597069770990|3012|2008
6597069771464|4951|2011
6597069773366|5047|2002
6597069775668|5265|2002
6597069777134|3013|2007
8796093023655|6802|2005
8796093023884|2212|2007
8796093024189|2209|1998
8796093025123|7892|2006
8796093026629|2349|2008
8796093028916|2525|2000
8796093031386|3011|2004
10995116277846|5046|2002
10995116285751|3008|2006
10995116286182|5986|2003
10995116286428|4944|1998
10995116287361|2209|2006
10995116287712|1858|2001
13194139537868|3009|2008
13194139541226|3008|2011
13194139542024|5528|2003
13194139543869|7893|1998
15393162790043|2878|2004
15393162790151|5171|2006
15393162791651|2834|2002
15393162793358|2979|2002
17592186044808|3008|2000
17592186044865|5686|1998
17592186049669|1804|2001
17592186054293|2207|2009
17592186054769|5263|2005
17592186054958|6804|2010
19791209303897|7899|2002
19791209305184|5496|2002
19791209305293|4750|2008
19791209307142|1595|2003
19791209309381|3011|2003
19791209310718|5271|2003
21990232557888|2401|2001
21990232560979|3007|1999
21990232563796|5234|2007
21990232565718|2381|2000
24189255811211|5164|2002
24189255813562|3044|2003
24189255814349|2208|2002
24189255815676|3609|2007
24189255815845|3015|2003
24189255821938|5869|2002
26388279068485|3013|2010
26388279069371|2211|2004
26388279071281|2207|2004
28587302322837|6149|2003
28587302323276|5266|2003
28587302327291|3009|2005
28587302328607|3164|2006
28587302329108|1951|2008
28587302330436|6395|2005
30786325580549|4743|2000
30786325580775|7897|2004
30786325581011|5187|2002
30786325581281|6801|1998
30786325583311|2557|2002
30786325583473|2212|2002
30786325584362|2620|2005
30786325585877|1980|2005
32985348834407|5264|2000
32985348834585|6552|2001
32985348839720|5038|2003
35184372094029|2386|2002
1933|5263|1999
4047|2210|2010
6037|6309|2003
6570|3013|2001
7718|1608|2003
8880|7899|2002
2199023255821|4518|2005
2199023258728|5269|2003
2199023262689|2212|2005
2199023262911|2563|2000
2199023265291|6350|2001
4398046511322|6804|2006
4398046515202|7940|2003
4398046519184|6148|2009
6597069767732|6798|2003
6597069770562|2554|2010
6597069771435|5983|2002
8796093024836|6823|2004
8796093026755|5141|2001
8796093031355|6390|2004
8796093033131|2990|2001
8796093033169|2207|2003
10995116278627|6344|2006
10995116287751|3011|2005
13194139540395|6479|2004
13194139542834|5981|2003
15393162789076|6622|2002
15393162790754|3007|2005
15393162791567|4518|2002
15393162793117|1980|2006
15393162793788|3009|2004
17592186049914|2381|2008
17592186049960|1853|2006
17592186051728|4521|2009
17592186052321|6303|2003
17592186053077|2277|1998
17592186054193|6424|2007
19791209301121|2945|2003
19791209301139|2212|2007
19791209302513|1989|2006
19791209305611|4538|2003
19791209306857|2206|2000
19791209309833|2526|2008
19791209310599|4812|2001
21990232556787|2835|2000
21990232559204|4751|2007
21990232559411|3014|2008
21990232560578|5987|2001
21990232561256|7936|2007
21990232561704|4703|2000
21990232564631|1855|2009
